#Data for black hole at x (0.000000,0.000000,0.000000)
#with linear momentum p = (1.000000,1.000000,1.000000)
#in plane for z = 2.500000e-01 
#x            y              u               
#============================================
-7.500000e-01  -7.500000e-01  4.446671e-01

-7.500000e-01  -2.500000e-01  4.474485e-01

-7.500000e-01  2.500000e-01  4.474485e-01

-7.500000e-01  7.500000e-01  4.446671e-01

-7.500000e-01  1.250000e+00  4.387628e-01

-7.500000e-01  1.750000e+00  4.290081e-01

-7.500000e-01  2.250000e+00  4.141829e-01

-7.500000e-01  2.750000e+00  3.923713e-01

-7.500000e-01  3.250000e+00  3.606380e-01

-7.500000e-01  3.750000e+00  3.147488e-01

-2.500000e-01  -3.750000e+00  3.507586e-01

-2.500000e-01  -3.250000e+00  4.041319e-01

-2.500000e-01  -2.750000e+00  4.376147e-01

-2.500000e-01  -2.250000e+00  4.595612e-01

-2.500000e-01  -1.750000e+00  4.741209e-01

-2.500000e-01  -1.250000e+00  4.835806e-01

-2.500000e-01  -7.500000e-01  4.892696e-01

-2.500000e-01  -2.500000e-01  4.919415e-01

-2.500000e-01  2.500000e-01  4.919415e-01

-2.500000e-01  7.500000e-01  4.892696e-01

-2.500000e-01  1.250000e+00  4.835806e-01

-2.500000e-01  1.750000e+00  4.741209e-01

-2.500000e-01  2.250000e+00  4.595612e-01

-2.500000e-01  2.750000e+00  4.376147e-01

-2.500000e-01  3.250000e+00  4.041319e-01

-2.500000e-01  3.750000e+00  3.507586e-01

2.500000e-01  -3.750000e+00  3.507586e-01

2.500000e-01  -3.250000e+00  4.041319e-01

2.500000e-01  -2.750000e+00  4.376147e-01

2.500000e-01  -2.250000e+00  4.595612e-01

2.500000e-01  -1.750000e+00  4.741209e-01

2.500000e-01  -1.250000e+00  4.835806e-01

2.500000e-01  -7.500000e-01  4.892696e-01

2.500000e-01  -2.500000e-01  4.919415e-01

2.500000e-01  2.500000e-01  4.919415e-01

2.500000e-01  7.500000e-01  4.892696e-01

2.500000e-01  1.250000e+00  4.835806e-01

2.500000e-01  1.750000e+00  4.741209e-01

2.500000e-01  2.250000e+00  4.595612e-01

2.500000e-01  2.750000e+00  4.376147e-01

2.500000e-01  3.250000e+00  4.041319e-01

2.500000e-01  3.750000e+00  3.507586e-01

7.500000e-01  -3.750000e+00  3.147488e-01

7.500000e-01  -3.250000e+00  3.606380e-01

7.500000e-01  -2.750000e+00  3.923713e-01

7.500000e-01  -2.250000e+00  4.141829e-01

7.500000e-01  -1.750000e+00  4.290081e-01

7.500000e-01  -1.250000e+00  4.387628e-01

7.500000e-01  -7.500000e-01  4.446671e-01

7.500000e-01  -2.500000e-01  4.474485e-01

7.500000e-01  2.500000e-01  4.474485e-01

7.500000e-01  7.500000e-01  4.446671e-01

7.500000e-01  1.250000e+00  4.387628e-01

7.500000e-01  1.750000e+00  4.290081e-01

7.500000e-01  2.250000e+00  4.141829e-01

7.500000e-01  2.750000e+00  3.923713e-01

7.500000e-01  3.250000e+00  3.606380e-01

7.500000e-01  3.750000e+00  3.147488e-01

1.250000e+00  -3.750000e+00  2.819680e-01

1.250000e+00  -3.250000e+00  3.199038e-01

1.250000e+00  -2.750000e+00  3.480303e-01

1.250000e+00  -2.250000e+00  3.682819e-01

1.250000e+00  -1.750000e+00  3.824473e-01

1.250000e+00  -1.250000e+00  3.919240e-01
